,score,comment
26,5,É muito bom o chato e q quando alguém liga não chama com música nem toque só o comando de voz da mulher falando os números da pessoa q tá ligando.
27,3,"Seria melhor se a imagem ilustrativa não enganasse na hora da compra, devia colocar uma foto atual do aparelho, pois a parte colorida verde e vermelho não corresponde as características do aparelho, quanto a performance se demonstra estável."
28,5,Achei bom sim. Só que comprei dois. Um está perfeito mas o outro está sem funcionar. Não liga. Já tentei mas não consigo contato com ninguém pra resolver pra mim. Dificil.
29,1,"Péssimo aparelho não comprem, é jogar dinheiro fora, o aparelho não aceita o chip, reclamei ao vendendo e fui orientado entrar em contato com assistência técnica, não joguem o seu trabalhado dinheiro fora. Comprem outra marca outro aparelho."
30,5,"Cinco estrelas excelente!! recomendo pra qualquer pessoa, inclusive estou cancelando o meu telefone fixo e como eu tenho outro que tem whatsapp, esse vai ficar no lugar do telefone fixo."
31,1,Esse celular é mto ruim. Nem conhecia esta marca multilaser. Faz 5 meses e estragou!!!  garantia é 1 ano!!!! como faz para consertar se é q tem conserto. Não poderia estragar em tão pco tempo!!!!!!! aguardo retorno.
32,2,Veio com defeito. Dei para um idoso que mora em outra cidade e a filha dele teve que levar numa loja para fazer um conserto para que iniciasse o funcionamento.
33,5,"Ótimo,as teclas são grandes,quando recebe uma ligação ele fala o número primeiro e depois toca, tentei tirar isso mas não consegui,ele fala os números quando ficamos, só é um pouco pequeno."
34,5,"Achei bonito. Com teclado muito bom. Mas achei que deveria vir acompanhado de um manual para que o idoso sem filhos, pudesse aprender sozinho. Mas fora isso. É  fantástico. !."
35,4,"Produto muito bom o unico problema e a voz que fica falando os numeros que nao consegui tirar mas tudo bem, facil de usar, resistente e a chamada sos funciona que e uma beleza."
36,1,"Para mim, veio com defeito, está embolando as vozes e às vezes mudo. Não consigo ouvir nada. Absolutamente nada. 
Não está funcionando. Estou devolvendo hoje. 
Espero que resolvam."
37,1,"Se vocês gostam de passar raiva. E só comprar esse aparelho. Não tem como  desativa a voz ,fica falando o número quando recebe ligação. Quebrei de raiva em menos de 1 hora."
38,4,"Embora seja um aparelho fora da moda de hoje, considero eficiente para ser utizado exporadicamente pelo caseiro no rancho, sendo que lá só pega uma operadora. Gostei."
39,1,O produto veio diferente do que eu comprei! era para ter o botão de ligar/ chamar em verde e desligar em vermelho. Isso era essencial para o idosa que vai utilizar.
40,4,"Mto prático o alarme de ajuda, as teclas sao grandes, bem visíveis e macias ao toque. A bateria dura 1 semana se usado apenas como telefone. Recomendo."
41,2,"Produto nao tem cono configurar, apesar de o manual orientar, mas quando segue as orientações sao diferentes das que estao no aparelho, logo nao tem como realizar as configurações. Nao gostei."
42,3,"Pra um idoso deixa a desejar, o som do toque super baixo a pessoa que dei tem 82 anos,as mensagens difícil  de ver precisa de ajuda."
43,5,"Básico muito básico. Com câmera,  mas para um senhor de 85 anos. Cumpriu seu papel, números grandes e de fácil visualização, consegue com tranquilidade digitar sem erros os números."
44,5,"Comprei pro meu pai, mas infelizmente ainda não pode utilizar. Como está no isolamento social não conseguimos ir na casa dele pra instalar o chip."
45,2,"Um lixo, não seja otário, esse aparelho quando recebe uma ligação toca em voz alta uma voz falando número por número , e não tem como desativar , algo extremamente incômodo."
46,4,"Gostei muito do aparelho. Ele é bem simples e fácil de manusear. 
Compramos pra minha mãe que tem visão reduzida e ela  gostou bastante."
47,5,Muito bom aparelho. Tem muito mais utilidades que mostra na propaganda. Muito fácil de lidar. Leve. Números grandes como eu queria. Sos fácil. Áudio bom. Enfim. Super recomendo. Obrigada.
48,5,"Ótimo produto amei a bateria dura muito, e bom para digita. Meu pai e idoso então ele amou o produto ótima qualidade o preço."
49,4,"Super hiper ultra equipamento? não. 
Mas. Supre muito bem as expectativas do que lhe foi imposto. Funciona muito bem pra um equipamento tão simples. 
. 
Ou seja: muito bom mesmo."
50,1,"Celular é  para idoso mais o toque de chamadas  e muito baixo. Não  da ouvi. 
Não  sei se veio com defeito. Cancelei a compra."
51,5,"Produto muito bom para o preço que se paga. Meu pai de consideração adorou. Os números são grandes, o som é bastante audível. Goste de vê-lo satisfeito. Recomendo."
52,5,"O celular foi para minas gerais. Dei de presente para minha mãe. Não sei se ela gostou. Não me mandou resposta ainda, eu gostei."
53,5,Compre um  célula  disple  vazou iai  pode faze  alguma  coisia  sim ou não. Bom dia  tem 60 dias  de  compáguarantia vai cumpri  ou não   roberto santos de oliveira.
54,4,"Produto bom, bonito e barato! números grandes, fala o número ao discar, ótimo o botão sos. O ruim é o som, volume muito baixo."
55,3,"Se o celular destina-se a idosos  com pouco conhecimento,. 
Se ele visa facilitar o manuseio por idosos. 
Não recomendo. Acesso complicado e pouco intuitivo. 
Manual pouco elucidativo."
56,4,"Produto ótimo, só não gostei porque não pegou o chip da claro mas tudo bem porque já vendi e recuperei o dinheiro que gastei."
57,5,"Super bom para o público idoso. Simples de usar, volume bom e a bateria dura quase uma semana. Para quem só precisa das funções básicas super recomendo."
58,1,"Não recomendo o celular, pois constantemente em roaming e não possui solução pois nas configurações não há como bloquear a rede internacional. Péssimo."
59,5,Bom só não  pegou algumas operadora como da tim por falta de sinal só pegou da claro aqui é  ruim de sinal poroso. Mas é  ótimo celular.
60,3,O celular poderia ter o sistema de desbloqueio mais simples ou liberado de vez pq já que é pra idoso complica um pouco.
61,3,"Eu pedi o aparelho da foto e veio outro com flip, mas meu pai gostou e acabei ficando. 
Mas o modelo não corresponde com o da foto."
62,4,"Bom ,teclas grande melhores pra idoso eo som  do cel é ótimo pra idoso,melhor ideal pra pessoas com certo tipo de idade."
63,4,Muito bom aparelho pratico manuseio  em locais de pouco sinal rede movel  ainda capta bem o sinal. Na minha região  o radio ñ deu boa sintonia.
64,5,"Para o fim que se destina, para uso de pessoa idosa, sem conhecimentos tecnológicos em smartphone, esse aparelho suprir as necessidades desse perfil."
65,5,"Perfeito e d fácil manuseio, é para uma pessoa idosa e foi dez demais para ela, já está em uso, é tbm ótimo aparelho, nota dez."
66,3,"Bom produto,mas  só aguenta  2 dias  no máximo  no stand by. 
. 
Não tem internet,por isso deveria  durar  mais em  stand by."
67,5,"Bom aparelho porem manual nao e muito claro para uma pessoa idosa entender ,tem que explicar passo a passo aos poucos mas ate agora esta bom."
68,1,"Horrível não tem volume de toque. 
Comprei pra minha sogra, mais nem eu consigo ouvir o toque dele com um metro de distância."
69,5,"Amei o celular! quando alguém liga, antes de tocar e vibrar, uma voz é ativada e fala o número que está ligando. Isso é maravilhoso!!!!."
70,5,"Muito bom, é um aparelho muito bom pra quem só deseja fazer ligações, conversar por sms e ouvir musicas."
71,5,"Comprei pra minha mãe, que é idosa e, e ela está se saindo muito bem com ele! gostei muito!! obrigada!."
72,1,"Carregador não funciona , toque dele não é muito alto. 
Bateria é boa e a ligação dele não é tão alta  mais é boa , se algum idoso tiver problema com audição, não recomendo. 
Celular não é muito largo e pequeno."
73,5,"Excelente produto!. 
Aparelho compacto e robusto. 
Excelente para quem trabalha com serviço bruto. 
Bateria de longa duração."
74,2,Muito baixo o volume de chamadas  e não tem como mudar fora que o toque só tem um. Como é para idoso não atende eles não escutam o telefone tocando.
75,5,"Muito legal, gostei. 
Preço muito bom e justo. 
Recomendo a todos do mercado livre."
76,3,"Bom ! um aparelho barato, mas pra quem so usa o cel pra fazer e receber chamada esta otimo,ja comprei o mesmo 2 vezes!."
77,5,Ele e muito bom!! comprei de presente para minha mãe ela gostou do aparelho.
78,5,"Ótimo celular, ótimo tamanho! tem entrada até para cartão de memória, pois não sabia dessa opção. Em breve comprarei novamente. Obrigado!!."
79,4,"Muito bom , atendeu as minhas expectativas porém a bateria não está durando muita coisa."
80,4,Excelente custo beneficio comprei p minha mãe que somente usa celular para atender e fazer chamadas ideal ´para ela!!!.
81,5,"Muito bom, minha mãe amou! parabéns ao mercado livre."
82,5,"Comprei para minha mãe, é um ótimo produto para quem quer apenas fazer ligações. 
Super indico, minha mãe amou."
83,5,"Celular bonito, até agora nada a reclamar."
84,5,"Até agora atendeu as minhas expectativas,era o que eu estava procurando,,fácil de mexer ,e muito prático."
85,4,"Produto de excelente qualidade,menor custo benefício."
86,3,Áudio muito baixo. Se escuta muito mal a pessoa com quem se está falando.
87,5,Muito bom atendeu minhas espectativas obrigado.
88,5,"Simples! mais bem objetivo, otimo celular para quem não sabe mexer com internet parabéns."
89,5,Muito bom. Correspondeu as expectativas!.
90,4,Produto razoavel nao muito ruim. Da pra usar. Produto de baixo custo né.
91,5,"Muito bom,muito util para idosos que nao consegeum mexer com android."
92,5,Serve muito bem para o objetivo fe um telefone. Nada a reclamar.
93,4,Bom dentro daquilo que se propoe  o preço ta um pouco acima.
94,5,E um produto excelente e muito fácil de lidar com ele também.
95,5,"Aparelho muito bom , a minha mãe adorou. Recomendo todos do mercado livre."
96,3,"Atendeu o q precisava, cel simples para andar na rua tranquilamente."
97,5,Gostei do produto. Achei de boa qualidade. Atendeu as minhas expectativas.
98,3,Bom da pra usar yydjjju yytgkk hddjchc ycfjcjjfu ugdjwud y yfjuuuiituadt.
99,5,Excelente e simples pra quem precisa de um celular simples.
100,5,"Comprei pra minha mãe e ela gostou muito, pode confiar."
101,3,O produto e bom comprei pra meu pai ele gostou.
102,5,Atende as expectativas. Carga rápida e boa disponibilidade de contato.
103,5,"Produto de otima qualidade, indico para todos do mercado livre."
104,5,"Produto muito bom, recomendo. Muito prático e de fácil manuseamento."
105,4,"Poderia ter o jogo da cobrinha, tirando isso, maravilhoso."
106,5,"Pra idoso é super recomendável, produto de ótima qualidade."
107,5,Aparelho bom de fácil acesso meu pai gostou muito.
108,4,"Útil e prático, para uma senhora de 78 usar."
109,5,Produto com excelencia qualidade audio e fone muito bom.
110,5,Muito bom  e fácil de usar pode  comprar.
111,5,"Muito bom , comprei pra minha vovó ela adorou."
112,5,Muito bom até o momento! superou minhas expectativas.
113,5,Barato simples mas muito bom estão de parabéns.
114,5,Excelente. Pra quem quer celular simples e eficiente.
115,4,Ótimo de acordo com anunciado leve e versátil.
116,5,Comprei pra minha mãe ela gostou muito.
117,5,Simples e prático. Como tudo dever ser.
118,5,Celukar muito bom. . Foi um presente agrsdavel.
119,5,Bom  bom bom  ótimo minha esposa adorou.
120,5,Ótimo. Tão bom q comprei duas vezes!.
121,5,"Muito bom, atendeu a minha mãe."
122,2,"Achei que fosse maior, muito pequeno."
123,5,Muito bom o  celular funcionando perfeitamente.
124,5,Bom produto podem comprar sem emdo.
125,5,Tudo ok  produto em perfeito estado!!!!!.
126,3,Não merece mais que 3 estrelas.
127,4,Bom para atender e receber chamadas.
128,5,Muito bom  eu recomendo  blz abraço.
129,5,Produto excelente muito bom mesi.
130,5,"Funcionou tudo certo, otima equipe."
131,5,Produto de ótima qualidade adorei.
132,5,Simplesmente perfeito um ótimo presente.
133,5,"Excelente, custo benefício muito bom."
134,5,"Maravilhoso, adorei. Excelente qualidade."
135,5,"Gostei muito, ótimo produto."
136,5,"Telefone incrível, da cor que está na imagem (azul-celeste, embora eu chamaria de verde-água rs). Único defeito: quando você conecta ele na base ou dá ""ok"" em alguma função, ele tem um toque um pouco chatinho. Mas vale muito à pena!."
137,4,"Ótimo produto. Até o momento funcionando muito bem. 
Notei leve ruído no som mas não sei se é do aparelho ou do sinal da operadora. 
Volume bem alto oque facilita para idosos. 
Aparelho bem bonito."
138,5,"Eu ameeeeiiii, comprei para dar de presente para minha mãe pois o dela estava com problema, e ela gosta de verde então achei esse bem parecido então comprei. 
Recomendo muuuitoooo!!!!."
139,5,Muito bom recomendo produto  bom comprei pra minha irmã ela amou. Outro aparelho dela não dava pra nós conversamos mas agora com este aparelho e10.
140,5,Temos varios destes. Funcionam muito bem e são compactos e práticos. As cores diferentes servem para identificar cada ramal. Muito bom produto!.
141,5,"Amei! a cor veio exatamente como pedi,fácil manuseio,uma belezinha! já recomendei para duas colegas no trabalho q estão precisando."
142,5,"Apesar de pouco tempo de uso, é um produto de boa qualidade. Por enquanto nada a reclamar."
143,5,"Aparelho com designer muito bonito. Atendeu minhas necessidades e demanda. 
Indico 5 estrelas."
144,5,"Produto muito bom , muito completo e muito fácil de se usar e instalar."
145,5,"Produto de qualidade boa,  de uso prático, fácil de instalar e manusear."
146,5,"Produto muito bom estou satisfeito. Muito bom esse aparelho, gostei muito."
147,5,"E otimo, bom adorei. Funciona bem e facil de manejar lo."
148,4,"Produto de fácil manejo e boa qualidade, adorei a cor azul."
149,5,"Produto bom,  qualidade boa, prático de usar   fácil de instalar."
150,5,"Gostei da cor, saiu do básico que é o preto."
151,5,"Produto bonito, bom. 
Atendeu ás minhas expectativas e funciona bem."
152,4,Aparelho ótimo com bom designer e facil de manipular.
153,5,"Produto ótimo, atendeu exatamente a necessidade que eu tinha."
154,5,Amei. O designer é lindo e com ótima funcionalidade.
155,5,"Aparelho de ótima qualidade, e de fácil manuseio."
156,5,Além de bonito atendeu as minhas necessidades.
157,5,"Produdo bonito e funciona muito bem, recomendo."
158,5,"Telefone muito bom, acabei de ligar. Ótimo."
159,5,Produto perfeito  funcionamento 100% com várias funcionalidades.
160,5,"Telefone sensacional, como sempre a intelbras sucesso."
161,5,Muito bom! a bateria dura muito tempo.
162,5,Muito bonito. Atende perfeitamente as minhas necessidades.
163,5,"Excelente produto, recomendo a todos do ml."
164,5,"Funcionou perfeitamente, indico a todos do ml."
165,5,"É simples, mas é um excelente produto."
166,5,Produto exatamente conforme na descrição. Cliente satisfeita!!!.
167,5,Ótimo produto exatamente o que eu esperava.
168,5,"Muito bom , funciona certinho bem bonito."
169,5,"Leve, pratico, volume adequado, funcionou bem."
170,5,Òtimo! facil instalação e uso. Recomendo.
171,5,Um otimo  telefone e bem bonito.
172,5,Muito bom recomendo barulho bem alto.
173,5,"Toppp. Rápido, eficiente e excelente qualidade."
174,5,"Produto muito bom, atende as necessidades."
175,5,"Produto excelente, ótima qualidade, super recomendo."
176,4,É bom cumpre com sua finalidade.
177,5,"Simples, bom e barato. Muito bonito."
178,5,Ótimo produto. Atendeu as minhas expectativas.
179,5,"Muito bom, atendeu as expectativas."
180,5,Bom o produto recomendk bshshsu.
181,4,Produto bom recomendo custo benefício.
182,5,"Perfeito muito top. 
Show vcvvfrcg."
183,5,Excelente! vale a pena comprar!.
184,5,"Telefone de ótima qualidade, recomendo."
185,5,Excelente custo beneficio. Otimo aparelho.
186,5,Estou satisfeito com o produto.
187,5,"Muito bom adorei!!!. 
Ótimo produto."
188,5,Muito bom o produto. Recomendo.
189,4,Gostei do aparelho telefônico.
190,5,"Muito bom, atendeu expectativas."
191,5,Excelente produto recomendo!!!.
192,3,"Bem ruim pra fazer as soldas. 
Mas tirando isso é um bom cabo."
193,5,"Boa  tarde  amigo  ,material de primeira  ,recomendo a todos do mercado livre."
194,5,Produto de boa qualidade fiz propaganda pra um técnico de radio amador.
195,5,Produto chegu rapido muito bom. Ceio tudo direitinho. Muito bom.
196,5,Otimo           muito bom cabo.
197,5,"Amei. Bonita. Foi fácil de instalar. A  impressão é muito boa. Vem bem embalada e com as tintas. Apesar de ter chegado hj e instalado  quase agora. Até o momento  amei. 
O aplicativo da cannom é bem legal tb."
198,5,"Eu amei essa impressora, melhor compra que eu já fiz, ela é muito boa, a impressão sai perfeita até mesmo quando imprime colorido! foi fácil de configurar, até pq vem com um manual de instruções e além disso, em cada passo do manual tem um qr code com um vídeo mostrando certinho o que fazer. Ademais, faz um mês que adquiri a impressora e ela tem muitas funções que servem tando para uso doméstico, quanto para uso empresarial!."
199,5,Otima escolha produto  facil programação  imprime fotos com qualidade e super rápida e silenciosa único porém o painel poderia ser luminoso com a tecnologia de hoje um simples detalhe mas q faz diferença.
200,5,"Só a qualidade fotográfica não é a melhor do marcado,mas o resto é melhor em tudo. É a mais rápida , a mais silenciosa , não mancha as bordas , pucha uma gramatura de papel maior que as outras e da pra imprimir direto do celular sem ter uma rede wi-fi. Estou satisfeito."
201,4,"Parece muito boa, tenho uma similar em casa que é otima e foi facil de instalar no windows, celular. Mas estou com dificuldade de instalar essa versao. 
No meu mac."
202,3,"É uma impressora muito boa, o que não gostei é que ela imprime muito lento. Tive uma maxify m5110 da canon que era muito boa, porém dei defeito após um 1 ano de uso. Não fiz muita impressão ainda mas até então vejo que ela tem uma boa qualidade na impressão."
