,score,comment
77,1,"Produto com lateral muito baixa , perigoso para criancas. Balanco nao proteje. Nao giatei."
78,5,"Produto de ótima qualidade, sem contar que é seguro para a criança."
79,5,"Cadeirinha ideal p recreação de bebês, segura e com bom acabamento."
80,5,Lindo e bem acabado. Sem rebarbas que podem machucar o bebê.
81,3,Achei o cinto de segurança meio desconfortável pra criança.
82,3,Produto veio com várias marcas de arranhado.
83,5,Produto muito excelente ótimo qualidade.
84,2,Bem fraquinho. Material inferior.
85,5,"É um produto simples mas que vale o custo benefício. Meu filho se divertiu muito e adora o brinquedo. Só é um brinquedo que precisa de supervisão de adultos por conter partes bem pequenas e pontas que podem machucar, mas pelo preço é isso mesmo."
86,5,"Haviam apenas fotos dos carrinhos quando comprei, porém vieram com a pistinha, são modelinhos perfeitos para crianças bebês, o conjunto possue um plastico rigído e seguro fazendo com que haja segurança para os bebês. Muito obrigado e deus os abençoe."
87,4,"O brinquedo é muito bonito. É só está com disposição pra ir raspando alguns encaixes, pois tem alguns que só assim pra encaixar e os carrinhos não rodam as rodas. Mas, pelo valor vale a pena."
88,2,"É bem dificil fazer essa pista ficar montada as pecas não encaixam direito tem que por muita forca, as rodas dos carrinhos travam. Eu sinceramente não comprarei  de novo e nem indico o produto."
89,3,"É bem colorido e montado é bem divertido, o problema são os encaixes que se soltam muito fácil. Teriam que ser com sistema de travamento, como é a estrutura da ponte já."
90,3,"É bonitinho mas não vale o preço. As peças não se encaixam, tive que passar um durex para montar e as rodas dos carrinhos não giram. Não vale o valor pago."
91,5,"Custo benefício muito bom. Algumas partes do produto são bem frágeis e o encaixe das partes é meio duro, porém meu filho está se divertindo muito com o brinquedo."
92,1,"Os encaixes entre as peças de todo o brinquedo são muito frágeis e soltam muito facilmente, dificultando a brincadeira. Infelizmente não atendeu as minhas necessidades."
93,5,"Meu filho de 4 anos, gosta muito deste brinquedo, além do material ser de qualidade, suas peças não são pequenas, trazendo tranquilidade para nós pais."
94,2,"Fragil. Peças nao encaixa direito, roda dos carrinhos nao deslisa. Produto nao veio em caixa e sim em um saco. Nao recomendo."
95,5,"É exatamente do tamanho e modelo da foto, então vale sim a compra  gostei bastante e meu filho também."
96,5,"E muito resistente e meu sobrinho adorou, pensei que os carrinhos fossem mais pequeno mais me surpreendeu."
97,1,"O brinquedo são frágil, não tem boa qualidade, desmonta facilmente,as rodas dos carros não roda."
98,1,"As peças nao encaixa direito, mas meu filho ta se divertindo mesmo assim ela desmontando."
99,3,Bem colorido mas a pista não fica fixa pras crianças brincarem algumas peças soutam facio.
100,3,Meu filho gostou porém as peças não ficam bem presas na hora do encaixe.
101,5,"Para criança, tá bão. Só deveriam se cuidar com peças muito pequenas."
102,2,"Os carrinhos não desce na pista ,as rodinha são travadas , não indico."
103,1,As peças não encaixa tão bem. Vieram 2 carrinhos e não 6.
104,2,"Peças muito fraquinhas , produto não encaixa perfeitamente uma peça na outra."
105,5,"Eh um produto bom, que as crianças com certeza vão gostar."
106,2,As rodas dos carrinhos não giram difícil pra encaixar a pista.
107,5,Super lindinho e interativo. Meu filho ama essa pista de carrinhos!.
108,5,Muito igual a foto meu sobrinho e o meu filho amou.
109,2,"Muito fraco, as peças não encaixam e quebram com facilidade."
110,3,Os encaixes são ruins. As peças não se encaixam bem.
111,4,"Adoramos o brinquedo, ajuda muito no raciocínio da criança,."
112,3,"Produto bem simples, as peças não se encaixam direito."
113,5,"Bonito, bem colorido e consegue distrair bem a criança."
114,5,Achei o brinquedo  bonito  meu filho adorou muito obg.
115,5,Meu filho de 1 ano e 8 meses adorou!.
116,1,Péssimo veio faltando peça não consegui montar a pista.
117,4,Meu filho adorou! vale a pena o investimento. Recomendo!.
