,score,comment
115,1,"Muito complicada e trabalhosa. Abertura muito pequena para colocar o suporte plástico e ainda o filtro (que é um recorte de tnt). É esteticamente bonita, mas o trabalhão para preparar já faz desistir."
116,5,"Uma das melhores máscaras já usei, se não a melhor. Super confortável. Único ponto negativo é o preço, poderia ser mais em conta. Ainds assim recomendo."
117,1,"Pessimo , veio na cor errada , o suporte de platisco entra com dificuldade e o vendesor mesmo enviando errado nao fez a troca !!!!!!."
118,5,"Excelente máscara, confortável, prática e se ajusta muito bem ao rosto. É a quinta que compro!."
119,5,"Máscaras firmes, não dançam no rosto, não impedem a circulação do ar, laváveis e bonitas."
120,5,"Máscaras firmes, não dançam no rosto, não impedem a circulação do ar, laváveis e bonitas."
121,5,"Muito bom produto, da a devida proteção, bem como têm um deseng perfeito."
122,5,"Top, um show, adorei e recomendo!. 
Comprei diversas para toda a galera."
123,5,"A máscara é de excelente qualidade, já comprei de outras cores."
124,5,Máscara confortável se usada com o suporte interno.
125,5,Ótimo produto muita qualidade cumpre o que promete.
126,5,Muito bom. Consigo respirar e falar bem.
127,5,"Muito bom, promove conforto e segurança."
128,5,Ótimo produto. Recomendo. Comprarei novamente.
129,5,"Fiquei com medo de comprar o óculos por causa do preço, achei ele muito barato por se tratar de um óculos com filtro de luz. Mas arrisquei e deu certo! o óculos funciona mesmo. Como eu utilizo o tablet para leitura, sentia muito dor de cabeça e vista cansada, com o óculos acabou a dor de cabeça e vista cansada."
130,5,"Ótimo produto, as bordas bem saltadas evitam que as lentes arranhem ao cair ou colocar sobre a mesa, parece excelente e confortável muito bom pelo preço."
131,5,"Depois que comecei usar esse óculos, nunca mais tive dor de cabeça e irritação nos olhos ao final do dia!!! recomendo a compra."
132,4,"Minhas dores de cabeça passaram depois que comecei a usar, veio com um pequeno detalhe na lente, mas não é perceptível. 
Aprovado."
133,5,"Notas 10 recomendo a todos no ml, não tenho o que reclama! estão de parabéns pela qualidade do óculos!."
134,5,"Amei. Encaixou certinho no meu rosto, realmente bloqueia o azul e superou todas minhas expectativas."
135,1,"As lentes parecem de material plástico, não lembram nenhum pouco lentes de óculos normais."
136,5,"Exelente produto, armação reforçada , meu filho gostou demais , perfeito ! compraria novamente de olhos fechados !."
137,5,"Muito bom o produto, comprem sem medo!! gostei bastante, lentes de qualidade."
138,5,Perfeito comprem sem medo realmente cumpre o que fala.
139,5,Ajudou bastante! por enquanto está atendendo as necessidades.
140,5,Ótimo produto com material de qualidade e design!.
141,5,"Excelente produto, muito bom. Cumpre o que promete."
142,5,Cumpre o que promete e é bem estiloso.
143,5,"Vale muito a pena, principalmente por ser original."
144,4,"Muito bom, recomendo! cumpre bem a função."
145,4,"Bom produto. 
Atendeu minha expectativa. 
Recomendo."
146,5,Bom amei ficou ótimo boa qualidade.
147,5,Produto excelente e sem nenhum problema.
148,4,"Ótimo custo benefício,alinhado óculos."
149,5,"Otima qualidade, atendeu minhas expectativa."
150,4,"Produto bacana, serve ao propósito."
151,5,Muito bom.
152,5,"Bem bonita, confortável, parecia ser mais simples, confesso que me surpreendeu."
153,5,Gostei d+. Me surpreendeu. E produto muito bom.
154,5,Produto top! não faz aquele caroço que outros bonés  trucker's fazem na parte de cima. Comprem sem medo!.
155,5,Muito bom só poderia ter o acampamento da cor do boné e não branco.
156,5,Gostei de mas parabéns produto ótimo fico melhor do que eu esperava.
157,5,"Produto condiz com o anunciado, bem construído, ótimo custo x benefício."
158,5,Um boné liso de qualidade. Muito melhor do que pensei.
159,5,"Perfeito, sem falar do cuidado que eles colocaram na caixa."
160,5,Amei show. Parabens equipe. Vou compra sempe nota mil.
161,5,Boné perfeito. Pra quem gosta e muito top.
162,5,"Otimo produto, acabamento muito bom e resistente."
163,5,O produto é muito bom e perfeito.
164,5,"Ótimo produto, tamanho ideal, ótimo custo benefício."
165,5,Top top top bone muito bem feito.
166,4,Tudo ok! boa qualidade! bom custo benefício!.
167,5,Excelente produto recomendo ao m. L.
168,5,Ficou muito bom apesar de simples.
169,5,"Produto de muito boa qualidade, recomendo."
170,5,"Perfeito e confortáve, parabéns muito boml."
171,5,"Gostei bastante, muito bom mesmo."
172,5,"Muito bom, ótimo acabamento. Recomendo."
173,5,"Muito bom recomendo, produto national."
174,5,Otima qualidade muito bom.
175,5,Excelente e perfeito.
176,5,"Pensei que era menorzinha, mas, não! é bem grandinho porém, não tem problema! amei o acabamento e material! além de tudo é bem bonita também!!."
177,5,"Muito bonita e boa a luva. 
Minha filha gostou muito."
178,5,"Produto muito bom. Adquiri há pouco tempo, mas tem me agradado bastante. 
Como sugestão, se o elástico fosse mais largo seria melhor ainda."
179,2,"Achei a pequena a largura do cinto !. 
Na minha opinião deveria ser mais larga, conforme a medida dos cintos tradicionais."
