,score,comment
167,5,Amei maravilhosa é enorme. *******.
168,5,Lindas taças excelente qualidade.
169,5,Perfeita.
170,5,
171,5,"O copo é gigantesco, bonito, bem acabado, pesado, ótimo design e foi barato, hein!."
172,5,"Produto de qualidade , a caneca é gigantesca , podem comprar sem medo."
173,5,Muito bom. Gostei muito quando tiver de 650ml vou comprar 3.
174,5,"Muito bonita, pesada, muito bem feita, produto de otima qualidade."
175,5,Otimo top produto chama a atencao logo comprarei mais.
176,5,Bom produto e bem feito e forte.
177,5,Produto perfeito e de grande beleza. Excelente.
178,5,Produto perfeit e grande. Super recomendo.
179,5,"Fantástico. Gostei muito, uma incrível ostentação."
180,5,Dentro dos padrões esperado. Excelente.
181,5,"Adorei meus copos, lindos e elegantes. Altos do jeito que eu queria. Recomendo. Chegaram todos inteiros e bem embalados."
182,4,"Parece mto resistente, a parte inferior bem grossa. 
Porém, em designer é desproporcional são mto compridos e finos."
183,5,Os copos são de boa qualidade. Atentar para o tamanho. São mais estreitos do que o normal.
184,5,"Bonitos, resistentes e úteis. Estou feliz com a minha compra sempre com a qualidade mercado livre."
185,5,"Ainda não usei, mais são lindos e muito bem acabados, parece ser de muita qualidade."
186,2,"Achei fraco, quebra fácil, e é pequeno também, não medi, mas não parece ter 300ml."
187,4,O copos são bonitos mas são compridos e estreitos tirando esses detalhes valeu a compra.
188,5,São lindos. Valeu a pena. Só que são frágeis aparentemente em baixo são bem grossos.
189,1,"Ruim, diâmetro muito fino. Achei meio que propaganda enganosa e enfim acabei fazendo doação."
190,5,"São perfeitos ótimos. Exatamente o que eu queria ,bom para água suco cerveja. Grata!."
191,5,"São lindos. Adorei, mas um estava  trincado na borda. Mas o produto é bom."
192,5,Os copos são feitos com um vidro resistente. E são bonitos demais. Chama atenção!.
193,4,Amei e super recomendo chego a tempo e a hora nada a reclamar.
194,5,"Copos sao lindos do jeito que eu queira , compridos e finos. Amei."
195,5,Ameiiiiiii sao perfeitos e a qualidade é excelente. Sao altos e elegantes.
196,2,Tem a boca muito pequena e é mt comprido. Da pro gasto.
197,5,Adorei os copos muito bonito já estou pensando em comprar mais uns.
198,5,"São lindos meus copos já estão no meu armário, toda orgulhosa."
199,5,"Bonito, um pouco pequeno em largura mas mesmo assim tá maneiro."
200,5,Jogo copos água suco vidro conjunto tubo 300ml kit 6 peças.
201,5,"Boa noite,gente eu gostei muito dos copos. 
Sam maravilhosos."
202,5,"Copo de qualidade, do jeito que queríamos, comprido e fino."
203,5,Boa tarde acabei de receber o produto muito bom obrigado.
204,5,"Tudo certo. Copos bonitos e de boa qualidade, conforme anunciado."
205,5,"Excelente. Copos muito bonitos, ocupam pouquíssimo espaço por serem finos."
206,5,Maravilhosos super recomendo eles são lindos gostei muito vale apena!.
207,5,Produto de primeira linha é o copo sem palavras.
208,5,Amei os produtos  fique muito feliz com a compra.
209,5,Produto muito bom e de otima qualidade eu recomendo.
210,5,Copos com boa qualidade. Tamanho adequado as minhas necessidades.
211,5,"São maravilhosos estou encantada, vou pedir mais com certeza."
212,5,"Amei, bem resistente é lindo o design dele."
213,5,Perfeito e de qualidade. Satisfeita com a compra.
214,5,"São lindos eu amei, produto de ótima qualidade."
215,4,Excelente qualidade. Exatamente como assim vi no site.
216,5,O produto e maravilhoso e eu super recomendo.
217,5,Ótimo produto e de qualidade. Cumpre o prometido.
218,5,Muito bom. Recomendo a todos do mercado livre.
219,5,Produto de ótima qualidade e custo benefício! amei!.
220,5,Produto excelente cumprir o que está divulgado recomendo.
