,score,comment
62,3,"Comprei 2 e um veio com problema, para trocarem eu tinha que fazer um vídeo colocar no google etc, achei muito complicado acho que bastava acreditar na palavra do cliente que o produto tinha defeito."
63,5,Produto que atende o que promete. Simples mas vale pelo preco e as lembrancas dos jogos dos. Vídeo games retro.
64,5,"O produto é muito bom, é bem pequeno e compacto, bom pra carregar no bolso."
65,2,"Não foi como eu esperava , porém tá servindo ao meu filho. Mas não compraria novamente."
66,2,Fraco. A maioria dos jogos ficam travando pois o hardware não aguenta as roms.
67,3,"Produto bom. 
Porém, demora para reconhecer a memoria interna dele quando conectado no pc."
68,5,Muito topp recomendo a tds bateria boa recomendo a tds adquirir esse produto.
69,5,Meu filho amo a o brinquedo veio todos os jogos muito legal.
70,4,Boa qualidade. Com um desenho muito atrativo para as crianças.
71,2,"Meu filho gostou, não é aquelas coisas. Mas é bom."
72,5,Gostei muito tem radio game era tudo que eu queria.
73,3,"Meu neto adorou é legal. 
O preço é bom."
74,5,"Meus filhos gostaram muito,tudo ok até o momento."
75,4,Eh bom mais bateria nao funciona muito bem.
76,1,"Produto não durou dois dias, não gostei mesmo."
77,5,"Muito bom, show,top. Parabéns recomendo muuuuuitos jogos."
78,4,Produto adquirido para presente e aparentemente tudo perfeito.
79,5,Gostei demais desse produto muito bom mesmo.
80,5,"Melhor compra até hoje, amei o produto."
81,5,"Um produto bom, só que não carrega."
82,1,"Um lixo, copia barata, trava toda hora."
83,5,O produto  é  bom. Minha irmã  adorou.
84,4,Produto facil de mexer resolução muito boa.
85,4,Top minha filha amou. Muito bom.
86,3,"Aparelho legal, porém de difícil manuseio."
87,5,Super legal! produto funciona certinho.
88,5,"Ótimo produto, recomendo a todos."
89,5,"Otimo, bonito, divertido varios jogos."
90,5,Muito bom. Pelo preço compensa.
91,5,"Produto veio ok, recomendo. :)."
92,5,Perfeito! tudo certinho! recomendo!.
93,4,"Bom, ótimo produto."
94,3,Bom produto. Recomendo.
95,2,Descarrega rapido.
96,3,Muito bom.
97,5,"Amei, era exatamente com o que eu estava contando. 3 jogos clássicos na palma de minha mão, mais 1 ótimo para ver o tempo passar."
98,5,"Um item perfeito pra quem gosta de zelda e de colecionar videogames, gostei muito."
99,5,"Fantástico, para quem é fã de the legend of zelda, é item obrigatório."
100,5,Mais um belo item para a minha coleção. Excelente console portátil.
101,5,Um bom produto pra quem gosta dos jogos.
102,5,Excelente produto para colecionador.
103,5,O brinquedo atendeu a expectativa comprei pata meus sobrinhos mais foram os pai que mais gostaram rs t. Joguei e adorei pois lembra velhos tempo mãos para crianças de hj em. Dia não é interessante eles não. Curte muito!! mais o brinquedo em si tem qualidade da pra brincar.
104,5,"Ótimo produto, voltei no tempo e gostei."
105,1,Veio com defeito não funcionou.
106,5,Muito bom esse minigame e o  joguinho  é muito legal.
107,5,"Lembra o jogo tetris. 
É  um bom entretenimento, de forma a sair um pouco dos jogos do celular. 
Indico."
108,1,"Muito frágil, quebrou no segundo dia de uso."
109,1,Ja era o que eu esperava o problema é que um veio com os botoes sem funcionar eles teriam que testar antes de enviar p cliente não recomendo.
110,5,Ideal para os nostálgicos diversão garantida!.
111,1,"Produto não funciona. Nem consegui ligar. 
Um absurdo."
112,4,Mesmo com material mais frágil funciona perfeitamente e atendeu minha expectativa.
113,1,"Produto de péssima qualidade e com apenas um jogo, nao tem o tetris. São apenas variações do mesmo jogo que mal vc cons guê identificar."
114,5,"Produto somes porém ótimo produto,minha sobrinha adorou."
115,2,Protuto frágil de mais e não vem todos os jogos que está descrito.
116,5,Produto muito bom meus netos adoraram.
117,4,Boa tarde. Um veio com defeito. Mas os outros três vieram bons.
118,5,"Excelente, pura nostalgia produto muito bom."
119,4,"Produto bem feito, com varias opções de cores."
120,5,"Meu sobrinho adorou, qualidade é boaa."
121,5,"Muito bom e divertido, não tenho mais opinião."
122,5,Ótimo muito bom gostei excelente produto.
123,3,Gostei muito do jeito que eu queria.
124,4,Recomendo muito bom serviço.
125,5,Produto veio ok tudo certinho recomendo.
126,5,Excelente produto super indico.
