,score,comment
152,5,"Perfeita, melhor que imaginava, linda!."
153,5,"Produto excelente, material de qualidade."
154,5,"Ótima qualidade, adorei o produto."
155,5,Ótimo produto superou minhas espectativa.
156,5,Excelente !! ótimoo produto! recomendo.
157,5,"Excelente,bonita , qualidade superior."
158,5,"Maravilhosa, superou minhas expectativas."
159,5,"Excelente produto, muito bonita."
160,5,"Lindo! apenas para enfeitar , porque não corta nem 30% da luz. Mas é um produto de qualidade. Ameiiiiiiiiiiii muitooooooo."
161,5,"Lindooo! amei! acabamento lindo, recomendo a todos! material excelente!."
162,5,"Espetacular, acabamento perfeito. Tudo perfeito!. Super recomendo!."
163,5,"Muito boa compra ,muito satisfeita!."
164,5,Linda! adorei. Recomendo à todos.
165,5,"Produto bonito que cumpre o que promete, veio com um pequeno machucado na madeira mas nada que comprometesse."
166,5,"Muito bom o acabamento e estilo, pelo valor vale muito a pena. Recomendo."
167,4,"Produto bom, a lampada é show ficou muito bonito o ambiente gostei."
168,5,Lindo e muito bem acabado!! a lampada tbm é linda! muito satisfeita.
169,5,"Lindo pendente, de ótima qualidade e por um preço incrível! super recomendo."
170,5,O produto é bem contemporâneo e deixou o ambiente muito acolhedor.
171,5,"Produto lindo e enorme, a lâmpada é maravilhosa e gigantesca. Recomendo."
172,5,O produto é muito lindo e de ótima qualidade.
173,5,Adorei o pendente superou todas as minhas expectativas.
174,5,"Muito bom, elegante. Gostei do produto. Super recomendo."
175,3,"Produto bom, mas veio um pouco tordo."
176,5,"Boa iluminária, porém um pouco frágil."
177,5,Muito bonito e de boa qualidade!.
178,5,Produto como descrito. Pode confiar!.
179,5,"Maravilhoso ,muito bonito ,adorei."
180,5,Muito linda. Recomendo. Show.
181,5,"Produto de qualidade , recomendo!."
182,5,Topissimo ! muito bonito !.
183,5,Perfeito !!! cortinas maravilhosas de ótima qualidade cobre 100% a luminosidade amei tudo. Os tapetes são lindos e de boa qualidade. Cortinas são de um tecido ótimo estão de parabéns!!.
184,2,"O tecido da cortina não bloqueia 100%, mas ja ajuda bastante. Porém o acabamento deixa totalmente a desejar, não tem bainha nas cortinas, apenas costura overlock para não desfiar. Se não fosse por esse detalhe ganharia 5 estrelas. Mas a falta de acabamento empobrece o produto."
185,1,"Cortina não é blecaute, e apenas tecido costurado encima de tecido, ainda veio sujo. 
Ainda dei a oportunidade achando que talvez o quarto fosse ficar escuro de dia rs rs. 
Só rindo. Meu quarto clareou todo assim que o dia amanheceu. 
E a parte que desliza na vara seria de cor prata, veio quase todos descascados. 
Literalmente não vale pagar 140,00, pela qualidade do produto que se diz blecaute e não é, e fora a parte descascada e suja. 
Insatisfeita é pouco !. 
Ainda terei que comprar o blecaute pra colocar na cortina e mandar pra costureira pra não ser 100% do meu dinheiro jogado no lixo."
186,5,"Se você está indo pelas reclamações aqui vai:. 
A cortina é sim de ótima qualidade, porém, não é para pessoas chatas, perfeccionistas que veem qualquer probleminha e reclamam. Sim ela é blackout, porém eu comprei a cor preta, se escolher outra cor saiba que quanto mais clara a cortina, menos retenção de iluminação ela terá, isso é normal. E a cima de tudo, olhe o preço, se quer algo bom e maravilhoso invista em algo mais caro e não procure coisas baratas achando que vai achar milagre. 
Comprei e não me arrependo, achei linda e irei comprar mais para por em todas as janelas da casa."
187,4,"A cortina é relativamente decente, queria que tivesse uma cor mais branca, a opção de branco gelo é mais próximo de cinza do que branco. Não bloqueia 100% como descrito mas deixa o ambiente escuro e remove o reflexo da tv, então já me atende. Não entendi a parte em que falaram ser duas folhas, não vi isso, só tem um tecido mesmo, mas pelo menos não é de plástico. Sobre o tapete de brinde é bem feinho, são vários tecidos de várias cores nada a ver, não gostei rs."
188,4,"Prós - tecido de boa qualidade, fiquei com receio por conta dos comentários mas comprei assim mesmo, se não prestasse eu devolveria. Pra minha surpresa o produto é bom, tecido resistente e grosso, ilhós reforçado e bloqueia aproximadamente 99% isso pq aqui o sol bate de frente, então fica uma leve claridade quase imperceptível. 
Contra - o tecido não parece ter 3m de largura, a impressão é que a medida da largura tá uns 30 cm a menos, mas serviu pra mim pq cobre a porta. 
Resumindo, ótimo custo benefício."
189,1,"O tamanho não veio de acordo com o que pedi, veio bem menor. A costura é grosseira, mal acabada e com o tecido franzido pela mal costura. O tecido é gostoso, macio. Não testei em questão de claridade pq a decepção foi grande demais. Paguei caro pra uma porcaria. Não indico! é bom ver todos os comentários antes de comprar. Pensei em comprar uma cortina pronta, mas se soubesse que viria uma porcaria dessa eu mesma teria feito."
190,4,"Ótimo produto, o tapete é bastante útil também. Só a altura que é menor do que informada. Talvez seja 2,5 m de altura o todo o tecido em si. Mas com a dobra onde fica os ilhoes, ele fica menor que 2,5. Precisei baixar o varão para poder ajustar a cortina no chão. A minha outra tinha 2,5m exatos e ficava do piso ao teto como eu sempre quis."
191,5,"Excelente produto! sinceramente, eu levo muito em consideração os comentários antes de comprar pela internet, e ultimamente minhas compras tem sido todas pela internet. Esse produto tem comentários bons e ruins, comprei com um pé atrás,  porque pela descrição me pareceu um produto bom. Eu particularmente não tive problema nenhum, pelo contrário,  achei perfeito o produto e com certeza comprarei mais dele assim que possível. Muito linda, excelente acabamento, excelente tecido."
192,3,"Mediano. Pelo menos as cores claras não impedem a passagem da luz. Mesmo o tecido sendo grossinho, não é forrado e o ambiente fica pouca coisa mais escuro. E não sei se é porque apenas a minha veio com defeito, mas uma folha é maior em largura que a outra. Uma tem oito ilhós e a outra sete. Ficou um pouco desregulada no varão. Mas é bonitinha."
193,2,"Não bloqueia nem perto de 100%. Eu diria uns 40%. Ainda fica muito muito claro com ela. Cortina é até que bonita mas tem uma risca no bem no meio, não é costura, parece ser um defeito do tecido. Só fiquei com ela pois coloquei as duas partes uma na frente da outra pois minha janela é estreita. Assim deu pra tampar a claridade um pouco mais."
194,3,"A cortina de forma nenhuma é blackout pois ela não bloqueia a luz totalmente. O acabamento não é muito bom. É básica, simples e só. Ainda bem que tinha uma cortina blackout menor na minha janela e só usei essa apenas para completar a parede toda. Quem realmente está procurando uma cortina blackout para bloquear a luz não indico de forma nenhuma comprar essa."
